a,b,tau
4.153527930575001,-0.23961426843753886,0.593610100489054
4.161142894720825,-0.236835590367622,0.5891156426956613
4.123577230455602,-0.23793848353551658,0.6079931369228146
4.1513070007049,-0.2389250500603077,0.6054135284504564
4.183139530944724,-0.24001217770994832,0.6057628577194017
4.2001525336735055,-0.24020363852487187,0.5942015661388211
4.128075805225634,-0.23802440620166468,0.607212575044166
4.144495883577704,-0.23877872647027376,0.5850940210570831
4.172472923095187,-0.2392493133720393,0.6059157492253779
4.138427388722977,-0.2369689632379499,0.5928156070438194
4.2040375045571645,-0.2391196774029976,0.6043447770060518
4.181288600323527,-0.24140497914198078,0.5971274674267659
4.118792811326729,-0.23706712314222658,0.6088222517906065
4.158750900228201,-0.23743452209701854,0.6087174527574675
4.12850420423827,-0.23570698904935825,0.5934346970753553
4.11142399949977,-0.23655719487955643,0.6026242557817159
4.1230112140705115,-0.2352425426596519,0.5862387508661381
4.173759457566011,-0.23785572771413163,0.6120931553694041
4.144101061759406,-0.23872168915096723,0.6112121047473034
4.152979945782644,-0.23919277062643596,0.6052799879349294
4.155972691688442,-0.23902271967155114,0.600920666657913
4.155972691688442,-0.23902271967155114,0.600920666657913
4.167772961797518,-0.23800439039477836,0.5831887380752901
4.118111586751177,-0.2372598184204475,0.5818003966114166
4.186667273449774,-0.23838471151723806,0.5956757387185408
4.150982667763011,-0.23709643930598473,0.6172185375126116
4.132632001673879,-0.2376764856617623,0.6058574232691316
4.198667115932018,-0.24171768084278888,0.5811898075748855
4.198043251076633,-0.24158154555895203,0.5866776792901118
4.209079465225259,-0.23991854612129485,0.5808892092338246
4.161662799764754,-0.23895237056586704,0.6020024352541742
4.188999006789652,-0.23979895892367065,0.597680812335727
4.194885419407008,-0.23975019222371846,0.6002432190276339
4.160947757233101,-0.23942411817351658,0.6058788188044391
4.148775829142325,-0.2367935841482048,0.605935986796453
4.10439430267178,-0.23641793178311504,0.6129479647068748
4.11982514569984,-0.23544115583541667,0.6082036894520271
4.099043815317749,-0.2345986520460458,0.6003185190722411
4.090122318677246,-0.2352000491737085,0.5993647293188253
4.10317526952867,-0.2363839674912547,0.5982682583620328
4.128489133808423,-0.2371663829390713,0.5973819687216706
4.1789030216051115,-0.238761771257832,0.6013596468534659
4.159214981637321,-0.23938694507894145,0.6058328728033914
4.177503174509258,-0.2391571935538172,0.6067525455194895
4.125446642845421,-0.2368060604959179,0.5750589412584454
4.142802155097637,-0.23798700675855497,0.5860999667496072
4.116404671104814,-0.23602920782290032,0.5898153526659199
4.144424987375471,-0.23704856093960522,0.5878805298105187
4.133152388931231,-0.23754667439309018,0.5791102946023615
4.135615890169466,-0.2381051871994837,0.6161641163950107
4.1322657680228225,-0.23765610295042544,0.587235630606678
4.160601458565438,-0.23878071083816796,0.6016760171308663
4.165645210042556,-0.2384345308079959,0.6107298638797893
4.193060606612148,-0.2401637850340549,0.5894949344636911
4.198347585965068,-0.2409106746995453,0.6053628792825436
4.172870829852069,-0.23787686883705583,0.599094111347579
4.163268779182999,-0.23783635898271333,0.6038039351346906
4.131642846953231,-0.23739181495090148,0.612382831338968
4.1850358161432855,-0.23878456183234106,0.5879265595585382
4.176703204526355,-0.23904078838809026,0.5779880333507658
4.18149637747022,-0.23886155344983823,0.5860625051384668
4.148790338657776,-0.2380261653152276,0.5959159291761031
4.179947642140918,-0.23892032373954863,0.5991003865287594
4.161748475659375,-0.237870327263671,0.6015586199239771
4.166861160596945,-0.24016670397815928,0.5973468133431928
4.161314644218219,-0.24010766768195319,0.597150592957769
4.103411850633898,-0.23664322114052494,0.5950005883158764
4.091937498854636,-0.23600790006616973,0.6030354428061179
4.128879835359568,-0.23823839952002182,0.6107303322948469
4.143463589018974,-0.23809141055419766,0.6103910412935166
4.159395162543352,-0.2382622171503102,0.5955542175346977
4.1604167267643,-0.23820574361254937,0.618750334158736
4.177120518451362,-0.23996044988005144,0.6057064413788004
4.196860174748106,-0.23926458098495,0.6078644890610343
4.145261836011477,-0.2366964177027919,0.5955759009861515
4.179818251278392,-0.2400667163463866,0.5939364319195735
4.163608788920702,-0.23957425853740835,0.5978867499440587
4.199986714519355,-0.2396345755450718,0.6009754695053953
4.190932980659492,-0.2380006943209108,0.5906062791988751
4.180828961680884,-0.23803745481678648,0.5912977394573007
4.184010473327667,-0.2379543563526931,0.5856888327333842
4.177611973779039,-0.238183818171042,0.585714519518814
4.153756929168076,-0.23881893160738044,0.5827331608344009
4.134877171448371,-0.23595290827436946,0.5930481574296171
4.121608486473333,-0.2373892078129265,0.5956558070329822
4.216838724584977,-0.2403418673045385,0.6041329162635787
4.203676660749871,-0.24060122545109716,0.5937717194911365
4.11997094817415,-0.23643322785755225,0.6068509301415621
4.202139071762543,-0.2404892541074594,0.6055005032019147
4.161900012800789,-0.23711396095728443,0.5955045135334133
4.159896347912578,-0.2374205457115204,0.5894394046936074
4.139833197986355,-0.23887001549777395,0.6036853769274333
4.195135535305276,-0.2408285367666396,0.5910691974184457
4.196105632165912,-0.24105263937257873,0.6265643764134308
4.135218427845732,-0.23540148569175035,0.575999433007636
4.119957052701663,-0.23676850532212415,0.5762212020982949
4.167911534171832,-0.2386889447064554,0.5871044267063381
4.167911534171832,-0.2386889447064554,0.5871044267063381
4.230781308318492,-0.2412619833159148,0.6154183454524482
4.247418433233047,-0.23984007300835317,0.6172207661085435
4.190022891116949,-0.23976808332439456,0.6040312505414336
4.130063669089278,-0.23769605522016074,0.590330991147571
4.201479786747092,-0.23932592057100607,0.6088131752086771
4.186805308454447,-0.2389878630325321,0.6013760756467177
4.1923643780349185,-0.2393937876976282,0.6004666438299031
4.149536652444705,-0.23795547343413442,0.5874669995996286
4.16022854085166,-0.23942484009048814,0.5995941352963073
4.202692216837696,-0.23942263188478033,0.5984808816102768
4.202692216837696,-0.23942263188478033,0.5984808816102768
4.168577111279827,-0.23724257057875442,0.6213801802157962
4.146488819621534,-0.2391189249879555,0.6254715717047216
4.183213738014463,-0.23871690183236233,0.6101966147891954
4.1621747106520015,-0.2392873072893661,0.5997909717557395
4.160146532124918,-0.23734285657720858,0.6073444744283041
4.208756034097922,-0.23869822973033508,0.5958330355099948
4.17643062353604,-0.2385122525010973,0.5786196853381561
4.19300283762236,-0.23853159923688574,0.5997865273338402
4.156784835217016,-0.2374262037239847,0.5977308415600613
4.150731930912576,-0.23836776862040046,0.6120664018040052
4.167523045346168,-0.2382019078761281,0.621127143023851
4.116434934255422,-0.23654678751103497,0.6112977086999615
4.1188305997497,-0.2357758411754864,0.613935399783303
4.135828560258536,-0.23747634011532448,0.6051472983191529
4.201536670091434,-0.24030048886301372,0.5938103415432922
4.133207628499697,-0.23677834406253273,0.5988437834066752
4.11596333511133,-0.23635248113985927,0.6162111296485709
4.111765215087702,-0.236583939480149,0.6170188936764487
4.20282228856468,-0.23948104365194647,0.5844291776482391
4.1928478742867235,-0.24042318834844575,0.5891859518439416
4.095067160560734,-0.23443956153963644,0.6117285172940589
4.102434707375329,-0.23629034006377123,0.6111512479798282
4.126173847379274,-0.23756299957812202,0.6129014942007281
4.145352521105966,-0.2385292280071359,0.5903623227456158
4.188539453092705,-0.23887703877428085,0.5813508655552666
4.179407596972862,-0.23970750416603492,0.6222269911953995
4.201020911176667,-0.23922612754846334,0.6230531647796677
4.17795459989096,-0.23970799693758346,0.6232715591788862
4.194589366312485,-0.23960244100372866,0.621825196864852
4.165707766351648,-0.23914376084342975,0.6024436490506392
4.160364310264605,-0.23673098295595454,0.6022935621681257
4.143503243579223,-0.23760155589681747,0.5979232175617938
4.198898180614452,-0.2397792070304927,0.5980166729457328
4.142503187685129,-0.23761819312999652,0.6024111343301778
4.142503187685129,-0.23761819312999652,0.6024111343301778
4.192834844778321,-0.2398950409096193,0.5977427623457476
4.193340931424524,-0.2390883276585288,0.6062577009571261
4.165282261822215,-0.2372184114101347,0.5772149995961308
4.1847133062895265,-0.24031470916840494,0.5843807191633714
4.2043342215426085,-0.24156401930344507,0.5860095319604439
4.157804177974888,-0.23871318840132696,0.6006765825921534
4.150936984897817,-0.23767135933975206,0.597007226028367
4.155019213211414,-0.2390690124030951,0.5910267962185615
4.129445488995337,-0.23752308057467,0.5940932008844514
4.148495499898854,-0.23745304083271718,0.5716528545309907
4.148495499898854,-0.23745304083271718,0.5716528545309907
4.211472772124257,-0.23877963830452426,0.6068630912173059
4.227746867050649,-0.24008724107829477,0.6072724085739404
4.221635593697297,-0.23991379313131317,0.6072883418258813
4.2155756837067395,-0.24137182915002234,0.6040123672783662
4.206616106848613,-0.24075428063213383,0.6107222318006695
4.12367966857776,-0.23657611847088741,0.5883374383695744
4.101354012904508,-0.23501934541449193,0.5915464321233996
4.120135438417658,-0.23795374483172427,0.5915851808844662
4.139982626700599,-0.2365215471736636,0.5923137293469306
4.161795029834953,-0.2388942886880033,0.5977587437893777
4.170673286721471,-0.23976756832905663,0.606847691163135
4.172904270146175,-0.24063408400800262,0.6249471998102002
4.193760460753061,-0.2388612444471145,0.5772998016462202
4.143569924181198,-0.23794160867435019,0.5794674871322836
4.140880562698159,-0.23759780009921633,0.6217881663936305
4.095773881747655,-0.23497593724233398,0.5916169171249914
4.15167404021842,-0.23765596812269416,0.6033016402394616
4.124431314305373,-0.23683917447915548,0.5936689667474581
4.135938661468754,-0.23711867112457388,0.6079997675821457
4.196680497987737,-0.24017977112208191,0.6103128626476524
4.206401727149055,-0.2407964672417694,0.5939634302018966
4.1947342826475325,-0.23805642137364663,0.5946993381363098
4.17721506311178,-0.23830633244573443,0.5972465504532102
4.17721506311178,-0.23830633244573443,0.5972465504532102
4.159398072700451,-0.23779055157037401,0.6017952387736818
4.183265608330939,-0.2392768039854826,0.6063863282564225
4.172477182052595,-0.2395668767931061,0.5817549079854897
4.1695887006819605,-0.23890049803596417,0.5875460891519868
4.178893591061078,-0.23906499775622755,0.5940112267565711
4.14065377166165,-0.23841209320643642,0.6035804002028661
4.146283320019521,-0.23654652319081887,0.6100102485903942
4.171657288924339,-0.23977478240002464,0.6173096329515646
4.189160553549282,-0.23909739694652227,0.6135306054777976
4.167212984344779,-0.23928383942637171,0.6066184194925343
4.1706607886029055,-0.23819753085708925,0.6084577210678438
4.143458648747677,-0.238163093925421,0.5964981982244116
4.155469997294584,-0.2372455195873324,0.6007699184659453
4.122498152469271,-0.23788309272501076,0.6029332689687283
4.201703937323928,-0.24087794746090063,0.6013256359929228
4.170489273629389,-0.23996462554699557,0.6133884930553412
4.158757851407526,-0.23835510663415696,0.6024139139081417
4.162700468221195,-0.2380717111920642,0.627129162887652
4.176895486380543,-0.23955992155863326,0.614491367419582
4.181744713568322,-0.23812822536233838,0.6103379281828718
4.151340447013865,-0.23676759911654696,0.5930208066631639
4.1834235646748015,-0.2405011705012222,0.6060535736357057
4.162042697483774,-0.23832239841844588,0.5951124932005613
4.110585569054998,-0.2353085481140561,0.5945895415472513
4.077899983045696,-0.23479843841916553,0.6033373196971199
4.237349104664396,-0.2424654715206878,0.6047269688563852
4.222606818231095,-0.2421353382944294,0.5991614642191591
4.1549156853888505,-0.23821804202362507,0.6021581312465264
4.1209999801349895,-0.23698013990665043,0.590112617648024
4.133745263697025,-0.23760214975635252,0.6237960809163957
4.169189568053888,-0.23778378385788781,0.5846970524352323
4.15768857301323,-0.23796857182849657,0.5956057429327026
4.15768857301323,-0.23796857182849657,0.5956057429327026
4.1612673420650275,-0.23800159624458672,0.585978588174915
4.155362924281846,-0.23734923944077707,0.5844691293613856
4.124360815724393,-0.23650560570651946,0.6059626635652404
4.135939795029316,-0.23697579534512334,0.6005699235691137
4.164066761559829,-0.23837533054970783,0.6054453129516023
4.12400365412087,-0.23580401325203293,0.60058635856055
4.140984797434125,-0.23787951022469664,0.5947129169785101
4.168537813520977,-0.2379499092856033,0.6043927766942211
4.183602242849883,-0.23851625413895625,0.6029507545564897
4.125556003603355,-0.23536825569280057,0.6030140356010573
4.093822432551799,-0.2357555103871824,0.6008662806913216
4.159055168453087,-0.23710918094444916,0.6044588463806251
4.227184943502687,-0.24308928060166024,0.5972776503472411
4.208632805667464,-0.24194360572359058,0.5975434022070091
4.222829403519493,-0.24090317813876033,0.5914044212324279
4.179928134559395,-0.2400603220519892,0.6083578822948574
4.191103853771696,-0.23924755106379497,0.6075725236938212
4.148006894232064,-0.23640887718150982,0.6129260146418052
4.176348652250396,-0.23903507463861626,0.584107764814692
4.144608766792817,-0.23845226082859436,0.6177838049188532
4.148594371799591,-0.2368585748115364,0.6048180704495884
4.172149400932949,-0.23972402426468584,0.5911695036300588
4.158730585162427,-0.23823774640874626,0.5919741938452299
4.13956523516164,-0.2367100957888203,0.594523113314627
4.192679399916448,-0.24006615910952347,0.6063638593979132
4.1782655624558895,-0.2371066861586352,0.5890683492720095
4.144050259453646,-0.23950853677604036,0.6158391051102159
4.158521507148783,-0.23888577739732236,0.6168368906548832
4.159230250586561,-0.23819502918613847,0.623681758790296
4.155803205823418,-0.2382754076753318,0.5904008447588166
4.170317991116133,-0.23830918250906252,0.596518521757562
4.152099436307305,-0.23775959970080218,0.5971955011255579
4.151836268952635,-0.23859301403268815,0.6062588146463006
4.174146301049864,-0.2379817735134435,0.5904116730671767
4.206518513025477,-0.24110950271474732,0.6116484041370286
4.1521514435494735,-0.23773886400743144,0.5947361000899626
4.155324199341317,-0.23830709296024452,0.6083829255214116
4.169111615966719,-0.23901408075717306,0.5860525185994673
4.181944435139251,-0.23860309277544015,0.5768628791044245
4.164699303921088,-0.23932184943144003,0.577885727702382
4.149681650988081,-0.23852135099893082,0.5719974291340649
4.206441232451002,-0.2407317485816253,0.5988376852885408
4.200394496465375,-0.2407916734794848,0.5939168281580063
4.195166719500551,-0.24117811450206164,0.5937252465062732
4.2368308218287885,-0.2416495555738091,0.5947078551844694
4.243557792635721,-0.24165572116185569,0.5964602922152601
4.170237158250376,-0.23964889718378152,0.5921384797708916
4.156905835604104,-0.23841727786393094,0.6087711898840634
4.140777740229947,-0.23748222795941581,0.5926853321805201
4.180509816841553,-0.23918141750972982,0.6033977173654483
4.138136465092783,-0.23753546829976654,0.6056912274013112
4.153481267879909,-0.23805813223049818,0.6020750403939011
4.1367053006065735,-0.23728069150765485,0.5973261680208714
4.135181708538097,-0.2374174477766292,0.5987582845496784
4.128148376532054,-0.23810256253020828,0.5990008362102652
4.202876111816622,-0.23884791865208907,0.6146315415643204
4.188604851575488,-0.23919199957479007,0.6157376021894155
4.192651348094199,-0.23933141764700192,0.5939058921328296
4.17108159991693,-0.23958621154224854,0.6263676386613809
4.135061541137585,-0.23884525837397086,0.6194920466836743
4.177816247070259,-0.2373252275462514,0.6104241277183502
4.219380617984871,-0.23950529685109836,0.5983134532782051
4.219203080978968,-0.24064720311323246,0.5969414376393699
4.11542867394615,-0.23563789967202117,0.5970189338999444
4.184113214018173,-0.240338810788032,0.6027537654878625
4.169083393277883,-0.2386081739305023,0.5833327339551893
4.135009123538927,-0.23740065077504938,0.595696742666842
4.145513838100324,-0.2374047876464612,0.5962926065623089
4.1394137210226205,-0.23715085542728276,0.6071745341782745
4.173790929145246,-0.23963327098011492,0.5940046111391489
4.146664212962248,-0.2381832474138158,0.5985030155598631
4.203012277616242,-0.23983138468834045,0.6004181935522392
4.1888474111835485,-0.23884927596323827,0.5851543105170272
4.220379957681397,-0.24105133759008102,0.6028914528283187
4.115878873296589,-0.23581739621273756,0.5896211373941567
4.121323243897842,-0.23670402751054564,0.5913199766327968
4.111585805622869,-0.2364492045546025,0.5897966223648756
4.198514180828199,-0.2397211967698561,0.6094342296819355
4.205401439034361,-0.24109518631808963,0.6110717877392935
4.115837993583397,-0.23446844706575212,0.604559897994821
4.1965455900681885,-0.2395318294179878,0.6098797415801945
4.158018508603832,-0.2388309926444577,0.5941766426722664
4.160847095266891,-0.2378868219061157,0.6119499701129179
4.119288792020334,-0.23683714475963247,0.608968797294407
4.202466309216458,-0.23875024649083254,0.5917919240925922
4.195216442085855,-0.2387335968003484,0.5952552347131483
4.155404047551719,-0.23764668105266418,0.6156717027042897
4.232082356299581,-0.24129868835200907,0.5926683024746375
4.162711973512824,-0.2377167485275553,0.6113646982528721
4.147448411728456,-0.23832477554327275,0.6059701118827675
4.205725716474597,-0.24171474948269372,0.5994224004086833
4.209800255053492,-0.23971560181970294,0.5986268200629397
4.104223144875084,-0.23586912166317717,0.612700326505701
4.136342437450514,-0.23757268560690753,0.5684525146837711
4.104850827916682,-0.23614226068032526,0.5888432701213897
4.149419485729678,-0.23616958387147927,0.6158126783457775
4.202095078304936,-0.24089515006950973,0.5782364066004012
4.1864195973615095,-0.23913365516283996,0.5958431804173093
4.1260146090144225,-0.23701519803960638,0.5877037071473958
4.172496696990349,-0.23889437463202268,0.6132488183099537
4.213288400937564,-0.24063541051612106,0.6053971334495033
4.202489466277642,-0.2399189347221632,0.616727462029589
4.199596511613276,-0.2395837278090602,0.62205341888585
4.187619106324518,-0.24047202546367294,0.6142418760209102
4.2157806290174475,-0.23944901905238813,0.5956930544223485
4.201379430979212,-0.23947389270420116,0.6207507178772653
4.167331428512091,-0.23933518507649662,0.5972892632927528
4.089776754872837,-0.2352335343732981,0.5951650121807678
4.112062714039426,-0.23553837365024619,0.5994367258620295
4.112230444483778,-0.23614898890895847,0.5995159375979108
4.203886781808254,-0.24053564907451797,0.6088432168671416
4.109234111489468,-0.23695784950880272,0.5932909838803172
4.125141071516014,-0.23577840963665592,0.5993508975713338
4.150966204721451,-0.23752589911435912,0.6100194553503411
4.161191040781701,-0.2387187001716433,0.6121730582359892
4.172264058922307,-0.23853137841413935,0.6181805662825662
4.157510010640641,-0.23715498888259856,0.6139175193389868
4.115884371153556,-0.23718070526967905,0.6197286935866204
4.115884371153556,-0.23718070526967905,0.6197286935866204
4.1425683384811105,-0.23629818266851285,0.6189975617211532
4.134546981927654,-0.23764088698754327,0.5843131937443924
4.136230928942301,-0.2371989734473977,0.6047128258462765
4.203836753939483,-0.24056632404985434,0.5884400342867461
4.1663572440195695,-0.23872266319885255,0.5991395676274012
4.163502655101423,-0.2394039617383725,0.6027957749840366
4.132141130345319,-0.23566596751624713,0.5745551490594687
4.141823031097095,-0.23830807174112484,0.6034970007010623
4.190374308656405,-0.23847031215527162,0.6002072575682119
4.143654549766528,-0.23777542654330702,0.61011954581223
4.1419842883887,-0.23710945673234612,0.6202592733016413
4.13481222444624,-0.23677629389074198,0.6186572300981126
4.162900952731566,-0.2390990920900135,0.603754938789676
4.164413274313397,-0.23822364795893108,0.5941357070161876
4.1633795005401515,-0.2384633224835408,0.5914507676657462
4.155992524335813,-0.23857744001221537,0.6041364563996426
4.165745581611165,-0.23820532814064002,0.6009021406160674
4.188552632611001,-0.24034526177294127,0.5857032746200161
4.191330800464525,-0.24068083069462196,0.6142684757518969
4.114601420639527,-0.2361360390116064,0.5993244826237742
4.1476191460421825,-0.23722537536989108,0.5990887365784083
4.1994135939701085,-0.23902982276644982,0.6094206059493171
4.140362698467196,-0.23879139488071152,0.585687433827386
4.154410252538563,-0.2381049970705729,0.5934182062652865
4.1357869416706095,-0.23678408907309015,0.5967091969114731
4.223291222157258,-0.2423292666297528,0.6034536621761936
4.19207227040003,-0.23915941959539322,0.5962693096863823
4.156468150508994,-0.23763792777363513,0.6052412151906703
4.164832625529333,-0.23750270064229223,0.60731190413249
4.164832625529333,-0.23750270064229223,0.60731190413249
4.1877248626949,-0.23792040062570846,0.5977581537572567
4.171593817842946,-0.240203994725637,0.5844908981096468
4.198697257833756,-0.23958511978782282,0.5917740419656412
4.170029509170453,-0.2394327551234592,0.6146127726686719
4.146642496529994,-0.23688215586317968,0.584728641852712
4.1167779228161665,-0.237140900155379,0.6078018001373807
4.204234552562804,-0.23999916696068527,0.5887027937757263
4.212416643917906,-0.24225045723645067,0.6138109306002327
4.223420509313406,-0.24041347565707072,0.6087333167900403
4.151701283377251,-0.23828232205408614,0.6007924313733819
4.172088655557161,-0.23916380163168194,0.5885044826685318
4.186731127536619,-0.24211140954986524,0.5774670193520995
4.157109480830276,-0.23821550518073845,0.6062883454227229
4.1493971243425705,-0.237667698191459,0.6168295343754108
4.246658947860158,-0.24087299959342334,0.5947208444126408
4.221634917150581,-0.24132988548532422,0.5971526271354644
4.205509346523217,-0.240769146756131,0.5867891696064812
4.1943952431161655,-0.23989933533545363,0.5823383802607961
4.1601930426409695,-0.23865264439200728,0.592913135853775
4.133918907291841,-0.23790636175787297,0.5931612672987328
4.14338169738615,-0.237723745392804,0.5923517573611917
4.142188560221674,-0.23763078991109748,0.5940099010791071
4.178372423720343,-0.23830811662686316,0.6030325281950351
4.178345627782968,-0.2397768266480112,0.5914234636987689
4.147634162615652,-0.23740258189458077,0.6074719817844882
4.126841052118239,-0.23713372380759068,0.592764326312214
4.122428317499244,-0.2357472264249373,0.5901501019603198
4.161218412734486,-0.2382063134833083,0.5786225025697207
4.188708439079179,-0.24008805530192148,0.6064809793907399
4.174081281620123,-0.23895714729324594,0.5905674231831122
4.182286820723025,-0.23931921839372514,0.5865212477285059
4.154190902208093,-0.2373745873527642,0.5820813449002624
4.154053078612565,-0.23695876514183054,0.5794925849878247
4.131697217309,-0.2378176397042764,0.5978133876014882
4.1922019585893615,-0.23913574849169356,0.603663752570751
4.129171058889622,-0.2375022594178209,0.596724882078753
4.168054270329562,-0.23769502712261426,0.5950734688119522
4.18749883882986,-0.24115354641943218,0.6056386841859044
4.216719484619178,-0.23983052580659592,0.603267887611101
4.197109879098839,-0.2415828137167088,0.6148173298832429
4.220029643760865,-0.24104143458826152,0.5907119410666914
4.153811271618398,-0.23776671624948792,0.5962333783054038
4.174315131672156,-0.23889076017953087,0.6027913265194862
4.179287011754249,-0.23919109480503684,0.5948788300454896
4.1552879831621885,-0.23890194320751412,0.6077200520243341
4.167700509015821,-0.2394131062516171,0.5969932605486312
4.158116815752809,-0.23651487717020095,0.6036278973262679
4.182302512941661,-0.23984579937051867,0.5932640001780077
